model_id,layer_index,n_layers,relative_depth,r2_b,beta,s,r2_eps
Qwen/Qwen2.5-14B-Instruct,6,48,0.875,0.46583344232243795,-0.014254815235794499,0.01322675311647156,0.5462634728024056
Qwen/Qwen2.5-14B-Instruct,5,48,0.8958333333333334,0.4600591796145852,-0.01424902747811988,0.01322675311647156,0.534934576026418
Qwen/Qwen2.5-14B-Instruct,4,48,0.9166666666666666,0.4882853360900389,-0.01427349140736999,0.01322675311647156,0.5187829659562098
Qwen/Qwen2.5-14B-Instruct,3,48,0.9375,0.4718373942882601,-0.01429920974751451,0.01322675311647156,0.5061303670172896
Qwen/Qwen2.5-14B-Instruct,2,48,0.9583333333333334,0.4895845149360498,-0.01432140441360001,0.01322675311647156,0.5167555498352288
Qwen/Qwen2.5-14B-Instruct,1,48,0.9791666666666666,0.49538133582400656,-0.014287222232382537,0.01322675311647156,0.5332232592775761
Qwen/Qwen2.5-14B-Instruct,0,48,1.0,0.4908939903126216,-0.013727297103952133,0.01322675311647156,0.5500909558277924
Qwen/Qwen2.5-32B,63,64,0.015625,0.15350767131927934,-0.06359843523590988,0.059185475222429146,0.2403378605624933
Qwen/Qwen2.5-32B,62,64,0.03125,0.2231021412974291,-0.06355736880245558,0.059185475222429146,0.23498576772441482
Qwen/Qwen2.5-32B,61,64,0.046875,0.27233838392285925,-0.06341381317810628,0.059185475222429146,0.23390916131077544
Qwen/Qwen2.5-32B,60,64,0.0625,0.2747480201809064,-0.06293844401199815,0.059185475222429146,0.21528961755393772
Qwen/Qwen2.5-32B,59,64,0.078125,0.2912638753857988,-0.06097173760268501,0.059185475222429146,0.20298730039117996
Qwen/Qwen2.5-32B,58,64,0.09375,0.3731832524448633,-0.06063597740209861,0.059185475222429146,0.24961338612680295
Qwen/Qwen2.5-32B,57,64,0.109375,0.36158640111198637,-0.060637851564764894,0.059185475222429146,0.2724043950695887
Qwen/Qwen2.5-32B,56,64,0.125,0.37748263679465877,-0.06062191444825309,0.059185475222429146,0.27625694973771153
Qwen/Qwen2.5-32B,55,64,0.140625,0.3697516953963538,-0.0595328093012547,0.059185475222429146,0.2965710321491899
Qwen/Qwen2.5-32B,54,64,0.15625,0.381745611309955,-0.060759987333238015,0.059185475222429146,0.2801022609298286
Qwen/Qwen2.5-32B,53,64,0.171875,0.3991213777289808,-0.05890758017839578,0.059185475222429146,0.2737178772080411
Qwen/Qwen2.5-32B,52,64,0.1875,0.43405642828550994,-0.05882404979283406,0.059185475222429146,0.2816898079425375
Qwen/Qwen2.5-32B,51,64,0.203125,0.39632358464611295,-0.05882459327472627,0.059185475222429146,0.2712816619411319
Qwen/Qwen2.5-32B,50,64,0.21875,0.36883278163315003,-0.06470362842311952,0.059185475222429146,0.2750403913806062
Qwen/Qwen2.5-32B,49,64,0.234375,0.3904361257582787,-0.05889194033560358,0.059185475222429146,0.2663509747512264
Qwen/Qwen2.5-32B,48,64,0.25,0.43426370941536363,-0.0618560010817484,0.059185475222429146,0.2591414036619665
Qwen/Qwen2.5-32B,47,64,0.265625,0.3950211487879033,-0.06190886639137926,0.059185475222429146,0.23604631783486774
Qwen/Qwen2.5-32B,46,64,0.28125,0.40462019420417816,-0.05888007455832652,0.059185475222429146,0.26269911589754846
Qwen/Qwen2.5-32B,45,64,0.296875,0.419334175748994,-0.059006218314733995,0.059185475222429146,0.273855369239988
Qwen/Qwen2.5-32B,44,64,0.3125,0.411528522770109,-0.061977565866346916,0.059185475222429146,0.27542700313995416
Qwen/Qwen2.5-32B,43,64,0.328125,0.41834090420158077,-0.060295303227894434,0.059185475222429146,0.2834322246586203
Qwen/Qwen2.5-32B,42,64,0.34375,0.42039247726120144,-0.06209912877573006,0.059185475222429146,0.2959375152426872
Qwen/Qwen2.5-32B,41,64,0.359375,0.44857810259523123,-0.05932839190053351,0.059185475222429146,0.3060713917423883
Qwen/Qwen2.5-32B,40,64,0.375,0.4868750021976448,-0.05883195053817651,0.059185475222429146,0.32641801570356577
Qwen/Qwen2.5-32B,39,64,0.390625,0.5006608310944582,-0.05882063144001893,0.059185475222429146,0.32286895582658137
Qwen/Qwen2.5-32B,38,64,0.40625,0.4815416969373274,-0.0588205270604256,0.059185475222429146,0.3258005235325603
Qwen/Qwen2.5-32B,37,64,0.421875,0.48283949087777933,-0.05882048068013018,0.059185475222429146,0.3302102409758916
Qwen/Qwen2.5-32B,36,64,0.4375,0.4640309296236915,-0.05882082195387897,0.059185475222429146,0.32992920914076673
Qwen/Qwen2.5-32B,35,64,0.453125,0.46802761842760476,-0.05928139897452154,0.059185475222429146,0.324529483568366
Qwen/Qwen2.5-32B,34,64,0.46875,0.475879188805011,-0.05882059622628456,0.059185475222429146,0.32315958413947954
Qwen/Qwen2.5-32B,33,64,0.484375,0.4960889178146549,-0.05882049260397914,0.059185475222429146,0.32892523245755134
Qwen/Qwen2.5-32B,32,64,0.5,0.4985095245394807,-0.058820574365140744,0.059185475222429146,0.33297981113996866
Qwen/Qwen2.5-32B,31,64,0.515625,0.4729060526390093,-0.06196016343545121,0.059185475222429146,0.3426234485930111
Qwen/Qwen2.5-32B,30,64,0.53125,0.4683256176630375,-0.062069941950253366,0.059185475222429146,0.3418828013767342
Qwen/Qwen2.5-32B,29,64,0.546875,0.4769899349613185,-0.06212189800416162,0.059185475222429146,0.3526166777101646
Qwen/Qwen2.5-32B,28,64,0.5625,0.48027128228404503,-0.062094740996860305,0.059185475222429146,0.3737845030129573
Qwen/Qwen2.5-32B,27,64,0.578125,0.468210693414465,-0.06545381399223092,0.059185475222429146,0.3901943516678854
Qwen/Qwen2.5-32B,26,64,0.59375,0.49682621118288506,-0.06199915904183774,0.059185475222429146,0.4281227067574941
Qwen/Qwen2.5-32B,25,64,0.609375,0.49885825917075943,-0.06195036965765355,0.059185475222429146,0.41388051930665726
Qwen/Qwen2.5-32B,24,64,0.625,0.5050863884833241,-0.062081423321480665,0.059185475222429146,0.3988582070656056
Qwen/Qwen2.5-32B,23,64,0.640625,0.5028832346494669,-0.06206254145498976,0.059185475222429146,0.40237259200190845
Qwen/Qwen2.5-32B,22,64,0.65625,0.486992369343606,-0.06208936919676017,0.059185475222429146,0.391209850305026
Qwen/Qwen2.5-32B,21,64,0.671875,0.4965390894596764,-0.06539544543613598,0.059185475222429146,0.4212203915152001
Qwen/Qwen2.5-32B,20,64,0.6875,0.5098637443878989,-0.061808259361557844,0.059185475222429146,0.44715943656565693
Qwen/Qwen2.5-32B,19,64,0.703125,0.5024117477369991,-0.061917729383251796,0.059185475222429146,0.4373353791280624
Qwen/Qwen2.5-32B,18,64,0.71875,0.4984282399600981,-0.06545920703533357,0.059185475222429146,0.3903323752317538
Qwen/Qwen2.5-32B,17,64,0.734375,0.48744674531636045,-0.06548672691717496,0.059185475222429146,0.3926704761686882
Qwen/Qwen2.5-32B,16,64,0.75,0.47481763564982216,-0.06546774576853726,0.059185475222429146,0.3710495535344437
Qwen/Qwen2.5-32B,15,64,0.765625,0.47999204406330287,-0.06548561485409819,0.059185475222429146,0.36055314976102437
Qwen/Qwen2.5-32B,14,64,0.78125,0.48295999946085144,-0.06567498083586579,0.059185475222429146,0.36697925055459835
Qwen/Qwen2.5-32B,13,64,0.796875,0.47250907005090037,-0.06572741802480361,0.059185475222429146,0.3702944854181295
Qwen/Qwen2.5-32B,12,64,0.8125,0.5134949680967844,-0.06559720304805278,0.059185475222429146,0.35444653886432964
Qwen/Qwen2.5-32B,11,64,0.828125,0.5086304258469416,-0.06555661950461748,0.059185475222429146,0.3646023207957292
Qwen/Qwen2.5-32B,10,64,0.84375,0.5020418612358875,-0.06600166005911355,0.059185475222429146,0.3714454849035347
Qwen/Qwen2.5-32B,9,64,0.859375,0.507431994728263,-0.06601017654555377,0.059185475222429146,0.3785636996969812
Qwen/Qwen2.5-32B,8,64,0.875,0.5227985214878247,-0.06588070640713266,0.059185475222429146,0.37866917030031
Qwen/Qwen2.5-32B,7,64,0.890625,0.5117034849097946,-0.0659516382918692,0.059185475222429146,0.37549478451054985
Qwen/Qwen2.5-32B,6,64,0.90625,0.4918411970340445,-0.06591591420261791,0.059185475222429146,0.390643226153206
Qwen/Qwen2.5-32B,5,64,0.921875,0.49018655592927607,-0.06602635014406359,0.059185475222429146,0.37763901302810043
Qwen/Qwen2.5-32B,4,64,0.9375,0.5037511503402359,-0.0659452982600621,0.059185475222429146,0.3908957876958702
Qwen/Qwen2.5-32B,3,64,0.953125,0.5081750556705023,-0.06627173999268679,0.059185475222429146,0.38853047800755347
Qwen/Qwen2.5-32B,2,64,0.96875,0.5158674107575725,-0.06613666691824685,0.059185475222429146,0.4068151168738512
Qwen/Qwen2.5-32B,1,64,0.984375,0.5283741583823864,-0.06618416762549642,0.059185475222429146,0.4049947544090139
Qwen/Qwen2.5-32B,0,64,1.0,0.5221025491446497,-0.06629625908686054,0.059185475222429146,0.3882578391670367
Qwen/Qwen2.5-32B-Instruct,63,64,0.015625,0.24920712903099207,-0.015971389428809216,0.014201084628510031,0.2527259802931069
Qwen/Qwen2.5-32B-Instruct,62,64,0.03125,0.2983556022181517,-0.016477366132242526,0.014201084628510031,0.2621755081383502
Qwen/Qwen2.5-32B-Instruct,61,64,0.046875,0.30508988910453416,-0.016569756994194412,0.014201084628510031,0.2383279147182733
Qwen/Qwen2.5-32B-Instruct,60,64,0.0625,0.34600095028031486,-0.01682309068244494,0.014201084628510031,0.21099547877026548
Qwen/Qwen2.5-32B-Instruct,59,64,0.078125,0.34352057270989345,-0.01704955830958712,0.014201084628510031,0.19442028550395885
Qwen/Qwen2.5-32B-Instruct,58,64,0.09375,0.3609558277297116,-0.016587592386971963,0.014201084628510031,0.18234997878676273
Qwen/Qwen2.5-32B-Instruct,57,64,0.109375,0.3724345876379509,-0.016582071484756735,0.014201084628510031,0.22434890517064854
Qwen/Qwen2.5-32B-Instruct,56,64,0.125,0.40071333271616427,-0.01638529236769005,0.014201084628510031,0.24325342919414228
Qwen/Qwen2.5-32B-Instruct,55,64,0.140625,0.4421542622679394,-0.01636839493666356,0.014201084628510031,0.29358118750313356
Qwen/Qwen2.5-32B-Instruct,54,64,0.15625,0.4412445729816512,-0.016480286320324562,0.014201084628510031,0.30236796519238207
Qwen/Qwen2.5-32B-Instruct,53,64,0.171875,0.4210029200157198,-0.016608192230260922,0.014201084628510031,0.32365931232087486
Qwen/Qwen2.5-32B-Instruct,52,64,0.1875,0.3911379797066846,-0.016577706119460665,0.014201084628510031,0.3056913104335195
Qwen/Qwen2.5-32B-Instruct,51,64,0.203125,0.38815976015105746,-0.01655890125041632,0.014201084628510031,0.2545604841426846
Qwen/Qwen2.5-32B-Instruct,50,64,0.21875,0.3828642518436587,-0.015542412912664042,0.014201084628510031,0.23875888711657867
Qwen/Qwen2.5-32B-Instruct,49,64,0.234375,0.3545232631882257,-0.01654370724498666,0.014201084628510031,0.23979981641021053
Qwen/Qwen2.5-32B-Instruct,48,64,0.25,0.37119971350904135,-0.016474062762055618,0.014201084628510031,0.22874836822254807
Qwen/Qwen2.5-32B-Instruct,47,64,0.265625,0.38649983102185104,-0.016282946242451402,0.014201084628510031,0.24648497338419073
Qwen/Qwen2.5-32B-Instruct,46,64,0.28125,0.36902610246502077,-0.016285037009245128,0.014201084628510031,0.25014317839162925
Qwen/Qwen2.5-32B-Instruct,45,64,0.296875,0.37955087725609704,-0.016136286915806812,0.014201084628510031,0.26375091311692367
Qwen/Qwen2.5-32B-Instruct,44,64,0.3125,0.3835586734276366,-0.016187334924241153,0.014201084628510031,0.2688714615525212
Qwen/Qwen2.5-32B-Instruct,43,64,0.328125,0.4040936488038862,-0.016166286624519962,0.014201084628510031,0.2785620217886058
Qwen/Qwen2.5-32B-Instruct,42,64,0.34375,0.4569533151776005,-0.01599518983231396,0.014201084628510031,0.2806070232677086
Qwen/Qwen2.5-32B-Instruct,41,64,0.359375,0.46651122565128633,-0.015794843012286376,0.014201084628510031,0.2961384202466527
Qwen/Qwen2.5-32B-Instruct,40,64,0.375,0.4818002010817387,-0.015739543782154825,0.014201084628510031,0.3087630025892407
Qwen/Qwen2.5-32B-Instruct,39,64,0.390625,0.5080323092621157,-0.01576602401862043,0.014201084628510031,0.3274449652565621
Qwen/Qwen2.5-32B-Instruct,38,64,0.40625,0.477062715438781,-0.015836061237610083,0.014201084628510031,0.3202207425766389
Qwen/Qwen2.5-32B-Instruct,37,64,0.421875,0.4857519541367762,-0.015745773607480116,0.014201084628510031,0.3266422303858252
Qwen/Qwen2.5-32B-Instruct,36,64,0.4375,0.4764533867006716,-0.01566609600101679,0.014201084628510031,0.3355255139118861
Qwen/Qwen2.5-32B-Instruct,35,64,0.453125,0.49121315096096774,-0.015516165521097282,0.014201084628510031,0.37659740415072884
Qwen/Qwen2.5-32B-Instruct,34,64,0.46875,0.48956469454636253,-0.016353601987755234,0.014201084628510031,0.37575829520274384
Qwen/Qwen2.5-32B-Instruct,33,64,0.484375,0.5046332519013692,-0.01621048717001723,0.014201084628510031,0.4047575598598895
Qwen/Qwen2.5-32B-Instruct,32,64,0.5,0.5100439171459148,-0.016153393308289663,0.014201084628510031,0.3874369064086154
Qwen/Qwen2.5-32B-Instruct,31,64,0.515625,0.5279039108400574,-0.016117675982840977,0.014201084628510031,0.39317851389789993
Qwen/Qwen2.5-32B-Instruct,30,64,0.53125,0.5266081272624822,-0.01609401355123689,0.014201084628510031,0.42302600893500053
Qwen/Qwen2.5-32B-Instruct,29,64,0.546875,0.5299671587610084,-0.016028264672030206,0.014201084628510031,0.3855893827030157
Qwen/Qwen2.5-32B-Instruct,28,64,0.5625,0.5320668511800984,-0.01598274342540426,0.014201084628510031,0.40720785437111895
Qwen/Qwen2.5-32B-Instruct,27,64,0.578125,0.5344985530611406,-0.015748706366613446,0.014201084628510031,0.4260130180234577
Qwen/Qwen2.5-32B-Instruct,26,64,0.59375,0.5336198611124755,-0.01578783611756145,0.014201084628510031,0.41354548927817236
Qwen/Qwen2.5-32B-Instruct,25,64,0.609375,0.5389505423315015,-0.01567581673398888,0.014201084628510031,0.4394688087425769
Qwen/Qwen2.5-32B-Instruct,24,64,0.625,0.5494769361130125,-0.015595986794322022,0.014201084628510031,0.47145037896518915
Qwen/Qwen2.5-32B-Instruct,23,64,0.640625,0.5538990298489265,-0.015559561931856102,0.014201084628510031,0.4770890134420189
Qwen/Qwen2.5-32B-Instruct,22,64,0.65625,0.5609655895355397,-0.01551799960376141,0.014201084628510031,0.4827565104084818
Qwen/Qwen2.5-32B-Instruct,21,64,0.671875,0.5571505535162238,-0.015436334361000573,0.014201084628510031,0.47330717517715837
Qwen/Qwen2.5-32B-Instruct,20,64,0.6875,0.551129054049069,-0.01534275613840287,0.014201084628510031,0.5237958791277045
Qwen/Qwen2.5-32B-Instruct,19,64,0.703125,0.5477844048949985,-0.015159570439260025,0.014201084628510031,0.5115813713197492
Qwen/Qwen2.5-32B-Instruct,18,64,0.71875,0.5410021403428182,-0.015245928589804067,0.014201084628510031,0.48601467716754676
Qwen/Qwen2.5-32B-Instruct,17,64,0.734375,0.5394603545638041,-0.015273582388943736,0.014201084628510031,0.517433795035581
Qwen/Qwen2.5-32B-Instruct,16,64,0.75,0.5498587637090604,-0.015327487462971252,0.014201084628510031,0.4988939616259509
Qwen/Qwen2.5-32B-Instruct,15,64,0.765625,0.5683374699573162,-0.01534367820329861,0.014201084628510031,0.4761418331455819
Qwen/Qwen2.5-32B-Instruct,14,64,0.78125,0.546818349755069,-0.0154886321676863,0.014201084628510031,0.4820230523720064
Qwen/Qwen2.5-32B-Instruct,13,64,0.796875,0.5536354036195505,-0.014923484403073808,0.014201084628510031,0.46632042162620313
Qwen/Qwen2.5-32B-Instruct,12,64,0.8125,0.5506036831223813,-0.01494136425810431,0.014201084628510031,0.4645661490482764
Qwen/Qwen2.5-32B-Instruct,11,64,0.828125,0.5371068314250012,-0.014901141193469723,0.014201084628510031,0.46527389403960384
Qwen/Qwen2.5-32B-Instruct,10,64,0.84375,0.5509041797150953,-0.014923476492521914,0.014201084628510031,0.47599528250952894
Qwen/Qwen2.5-32B-Instruct,9,64,0.859375,0.5618733180291131,-0.014969904243992757,0.014201084628510031,0.4689008879455865
Qwen/Qwen2.5-32B-Instruct,8,64,0.875,0.5841440680859227,-0.014297512706831196,0.014201084628510031,0.4827508294178863
Qwen/Qwen2.5-32B-Instruct,7,64,0.890625,0.5908954121655716,-0.014484455456903557,0.014201084628510031,0.478722032192369
Qwen/Qwen2.5-32B-Instruct,6,64,0.90625,0.5799199167079943,-0.014479349109480039,0.014201084628510031,0.4721966040546919
Qwen/Qwen2.5-32B-Instruct,5,64,0.921875,0.5735559656242715,-0.014212025653181188,0.014201084628510031,0.4758692705503662
Qwen/Qwen2.5-32B-Instruct,4,64,0.9375,0.590888375435466,-0.014278443395595447,0.014201084628510031,0.48241535510098643
Qwen/Qwen2.5-32B-Instruct,3,64,0.953125,0.5822225304932509,-0.01445448703366631,0.014201084628510031,0.4780826612183947
Qwen/Qwen2.5-32B-Instruct,2,64,0.96875,0.5775509578589484,-0.014273166875383879,0.014201084628510031,0.48052808665451785
Qwen/Qwen2.5-32B-Instruct,1,64,0.984375,0.5647327066998483,-0.01446117404820209,0.014201084628510031,0.4843360041521453
Qwen/Qwen2.5-32B-Instruct,0,64,1.0,0.5495439833550296,-0.01445510540584121,0.014201084628510031,0.48555995004500996
Qwen/Qwen3-0.6B,27,28,0.03571428571428571,0.3282710156523785,-0.026362651115260583,0.02765941150996063,-0.02618553548569702
Qwen/Qwen3-0.6B,26,28,0.07142857142857142,0.37946418660466685,-0.027923895914395588,0.02765941150996063,-0.1152182548006373
Qwen/Qwen3-0.6B,25,28,0.10714285714285714,0.41486269437842815,-0.02899891437669388,0.02765941150996063,0.09603938847195981
Qwen/Qwen3-0.6B,24,28,0.14285714285714285,0.44128016231390943,-0.030909868416600973,0.02765941150996063,0.25325110859603195
Qwen/Qwen3-0.6B,23,28,0.17857142857142858,0.41593522055355847,-0.03131634148581666,0.02765941150996063,0.28235906742305905
Qwen/Qwen3-0.6B,22,28,0.21428571428571427,0.410161735188768,-0.03106199901568849,0.02765941150996063,0.2689552783414927
Qwen/Qwen3-0.6B,21,28,0.25,0.37262340299382046,-0.03133017870718459,0.02765941150996063,0.24718919866679745
Qwen/Qwen3-0.6B,20,28,0.2857142857142857,0.4143583155887405,-0.03080443462542939,0.02765941150996063,0.25113911353106144
Qwen/Qwen3-0.6B,19,28,0.32142857142857145,0.471805459198983,-0.03066241537824976,0.02765941150996063,0.3194471597158359
Qwen/Qwen3-0.6B,18,28,0.35714285714285715,0.5458028371709909,-0.03128740706190159,0.02765941150996063,0.33781671554821635
Qwen/Qwen3-0.6B,17,28,0.39285714285714285,0.4999486327791701,-0.031092591452698964,0.02765941150996063,0.2776705389463836
Qwen/Qwen3-0.6B,16,28,0.42857142857142855,0.5221462344768939,-0.031665440947560394,0.02765941150996063,0.27109408078825714
Qwen/Qwen3-0.6B,15,28,0.4642857142857143,0.5063819265792486,-0.031664769271063264,0.02765941150996063,0.26346820075512556
Qwen/Qwen3-0.6B,14,28,0.5,0.5376595687695442,-0.03148494325173427,0.02765941150996063,0.2929176861529025
Qwen/Qwen3-0.6B,13,28,0.5357142857142857,0.5198761167223604,-0.03165068013205151,0.02765941150996063,0.2919502942185117
Qwen/Qwen3-0.6B,12,28,0.5714285714285714,0.5025538892648835,-0.03145737316550475,0.02765941150996063,0.32579647917719035
Qwen/Qwen3-0.6B,11,28,0.6071428571428571,0.5341280350228712,-0.03164543766433769,0.02765941150996063,0.34442803788024
Qwen/Qwen3-0.6B,10,28,0.6428571428571429,0.5193694668218836,-0.031314447656901695,0.02765941150996063,0.34400203302741494
Qwen/Qwen3-0.6B,9,28,0.6785714285714286,0.49069334174697155,-0.03138670516683856,0.02765941150996063,0.3652433024450652
Qwen/Qwen3-0.6B,8,28,0.7142857142857143,0.4757100945956554,-0.03143657256951388,0.02765941150996063,0.35038357619810556
Qwen/Qwen3-0.6B,7,28,0.75,0.49473918225687075,-0.031003785168032587,0.02765941150996063,0.33759053838820363
Qwen/Qwen3-0.6B,6,28,0.7857142857142857,0.47815004785359894,-0.03098147238305595,0.02765941150996063,0.3494529453622459
Qwen/Qwen3-0.6B,5,28,0.8214285714285714,0.4687022821331954,-0.031070315694208983,0.02765941150996063,0.324235581963071
Qwen/Qwen3-0.6B,4,28,0.8571428571428571,0.4730103607008871,-0.03050433297757036,0.02765941150996063,0.3372123015353512
Qwen/Qwen3-0.6B,3,28,0.8928571428571429,0.48307858620442923,-0.030712718031703414,0.02765941150996063,0.3390698738454494
Qwen/Qwen3-0.6B,2,28,0.9285714285714286,0.47336979447915994,-0.030680494730363272,0.02765941150996063,0.30697388087742983
Qwen/Qwen3-0.6B,1,28,0.9642857142857143,0.46143920788780235,-0.030563666693156785,0.02765941150996063,0.32081129386655904
Qwen/Qwen3-0.6B,0,28,1.0,0.4583005967658883,-0.030447774995884583,0.02765941150996063,0.33286480486466763
Qwen/Qwen3-8B,35,36,0.027777777777777776,0.37483332894216437,-0.005099107088228949,0.004629331534338137,0.1841940615264881
Qwen/Qwen3-8B,34,36,0.05555555555555555,0.4898927626407703,-0.005470023809409597,0.004629331534338137,0.24554973412737602
Qwen/Qwen3-8B,33,36,0.08333333333333333,0.518743214489219,-0.005379919275859563,0.004629331534338137,0.31764005008673213
Qwen/Qwen3-8B,32,36,0.1111111111111111,0.5548806343090185,-0.0056899879118561935,0.004629331534338137,0.32405714487829007
Qwen/Qwen3-8B,31,36,0.1388888888888889,0.5686328985356779,-0.005497643816460688,0.004629331534338137,0.3040961599770182
Qwen/Qwen3-8B,30,36,0.16666666666666666,0.556587967991261,-0.005575475876201961,0.004629331534338137,0.3192217059875341
Qwen/Qwen3-8B,29,36,0.19444444444444445,0.4953503541467713,-0.0054374955498837875,0.004629331534338137,0.345662777230736
Qwen/Qwen3-8B,28,36,0.2222222222222222,0.4757665178612309,-0.005321437597109412,0.004629331534338137,0.32768289949102203
Qwen/Qwen3-8B,27,36,0.25,0.5318940269170791,-0.0052140699977401995,0.004629331534338137,0.3410796848327142
Qwen/Qwen3-8B,26,36,0.2777777777777778,0.568051646588273,-0.005614298283782864,0.004629331534338137,0.35519562961576967
Qwen/Qwen3-8B,25,36,0.3055555555555556,0.5606712450314482,-0.005657481361795583,0.004629331534338137,0.34797456634664925
Qwen/Qwen3-8B,24,36,0.3333333333333333,0.5716119498614504,-0.005847467494623131,0.004629331534338137,0.35047808098872546
Qwen/Qwen3-8B,23,36,0.3611111111111111,0.5574366903872857,-0.00572506879712479,0.004629331534338137,0.36874791829086007
Qwen/Qwen3-8B,22,36,0.3888888888888889,0.5643718647057214,-0.005715884871268034,0.004629331534338137,0.36767451296468145
Qwen/Qwen3-8B,21,36,0.4166666666666667,0.5760462380872734,-0.005468941233460563,0.004629331534338137,0.3863136261207276
Qwen/Qwen3-8B,20,36,0.4444444444444444,0.5992047667170215,-0.0052768340647210525,0.004629331534338137,0.3692833006488836
Qwen/Qwen3-8B,19,36,0.4722222222222222,0.601560690634537,-0.005364039383012985,0.004629331534338137,0.3692875359765653
Qwen/Qwen3-8B,18,36,0.5,0.597199419507275,-0.004980096792706458,0.004629331534338137,0.3891013661115633
Qwen/Qwen3-8B,17,36,0.5277777777777778,0.6006927097205534,-0.005301461580820611,0.004629331534338137,0.4108825803340035
Qwen/Qwen3-8B,16,36,0.5555555555555556,0.6036531651389623,-0.0050211741691009336,0.004629331534338137,0.4165596690461909
Qwen/Qwen3-8B,15,36,0.5833333333333334,0.5814486031778137,-0.0054854180576090865,0.004629331534338137,0.41024191223516393
Qwen/Qwen3-8B,14,36,0.6111111111111112,0.5731001738517597,-0.005562711513586288,0.004629331534338137,0.41188283909226786
Qwen/Qwen3-8B,13,36,0.6388888888888888,0.5855140763636351,-0.0057373538204616185,0.004629331534338137,0.43449398569895636
Qwen/Qwen3-8B,12,36,0.6666666666666666,0.5846843571694387,-0.005724561404097044,0.004629331534338137,0.39556043736957425
Qwen/Qwen3-8B,11,36,0.6944444444444444,0.5714114070251654,-0.005806903455674488,0.004629331534338137,0.3879071937640266
Qwen/Qwen3-8B,10,36,0.7222222222222222,0.5969997820089261,-0.005261295274270624,0.004629331534338137,0.4500740752644623
Qwen/Qwen3-8B,9,36,0.75,0.591901922386203,-0.005332361073933793,0.004629331534338137,0.440744171290154
Qwen/Qwen3-8B,8,36,0.7777777777777778,0.5871287217100813,-0.005349596942927498,0.004629331534338137,0.42660834758465815
Qwen/Qwen3-8B,7,36,0.8055555555555556,0.5848488405840004,-0.005271322501767419,0.004629331534338137,0.45894228643624424
Qwen/Qwen3-8B,6,36,0.8333333333333334,0.5848081474870278,-0.005268745629884877,0.004629331534338137,0.4389353864433996
Qwen/Qwen3-8B,5,36,0.8611111111111112,0.5776144746744731,-0.005218568277807973,0.004629331534338137,0.46220726638635734
Qwen/Qwen3-8B,4,36,0.8888888888888888,0.5789975740855471,-0.005220353256627445,0.004629331534338137,0.46236274363549534
Qwen/Qwen3-8B,3,36,0.9166666666666666,0.5797527933193327,-0.0052516774546457635,0.004629331534338137,0.4766302831933874
Qwen/Qwen3-8B,2,36,0.9444444444444444,0.5754782001936355,-0.005249553557292665,0.004629331534338137,0.473202372645787
Qwen/Qwen3-8B,1,36,0.9722222222222222,0.5854604220300821,-0.005192042864226891,0.004629331534338137,0.49633461580072513
Qwen/Qwen3-8B,0,36,1.0,0.5847292814995593,-0.005317569280389367,0.004629331534338137,0.50900122835644
THUDM/glm-4-9b-chat,39,40,0.025,0.4187406242404137,-0.08749954855623102,0.07896229083443178,-0.07426700470390757
THUDM/glm-4-9b-chat,38,40,0.05,0.40508215154252825,-0.08581212124194296,0.07896229083443178,0.011900178834420072
THUDM/glm-4-9b-chat,37,40,0.075,0.4147333689468504,-0.08365661813325823,0.07896229083443178,0.03542558404696727
THUDM/glm-4-9b-chat,36,40,0.1,0.4067376739998575,-0.0839148688882548,0.07896229083443178,0.051465609086242536
THUDM/glm-4-9b-chat,35,40,0.125,0.36978670906604205,-0.08330701120547795,0.07896229083443178,0.07539181556772123
THUDM/glm-4-9b-chat,34,40,0.15,0.4327881323099476,-0.08206415525487991,0.07896229083443178,0.06147369596226282
THUDM/glm-4-9b-chat,33,40,0.175,0.42639477686259375,-0.08340038884464461,0.07896229083443178,0.0650648672241042
THUDM/glm-4-9b-chat,32,40,0.2,0.44495580526505685,-0.08314160859099518,0.07896229083443178,0.07205754770281003
THUDM/glm-4-9b-chat,31,40,0.225,0.4209730066828209,-0.08343046974040197,0.07896229083443178,0.08518576030210767
THUDM/glm-4-9b-chat,30,40,0.25,0.46427576888821187,-0.0831498019587599,0.07896229083443178,0.11575541669293388
THUDM/glm-4-9b-chat,29,40,0.275,0.5313512277538517,-0.08231973083025489,0.07896229083443178,0.08933354322307052
THUDM/glm-4-9b-chat,28,40,0.3,0.5451443506451596,-0.081928298340512,0.07896229083443178,0.09300837100812442
THUDM/glm-4-9b-chat,27,40,0.325,0.6050994955768545,-0.07975047531089301,0.07896229083443178,0.057801951705561794
THUDM/glm-4-9b-chat,26,40,0.35,0.5856026655375525,-0.08167903748519292,0.07896229083443178,0.06546134306126106
THUDM/glm-4-9b-chat,25,40,0.375,0.5940776794192382,-0.08169722565961923,0.07896229083443178,0.06242001568488742
THUDM/glm-4-9b-chat,24,40,0.4,0.5722400423080578,-0.08212483576083847,0.07896229083443178,0.04501940918958469
THUDM/glm-4-9b-chat,23,40,0.425,0.5935846190840959,-0.07989702380701273,0.07896229083443178,0.04952908809217216
THUDM/glm-4-9b-chat,22,40,0.45,0.5864630493502867,-0.08266103390234017,0.07896229083443178,0.026889078379470077
